Date,Power Station Name,Mode of Transport,State Name,State Code,Sector,Utility,Capacity (MW),Normative Stock Days,industrial_index,manufacturing_pmi,domestic_coal_price_index,international_coal_price_index,exchange_rate,plf_prcnt,daily_requirement,indigenous_stock,import_stock,total_stock
2023-06-28,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.10311204704846,50.46852556934869,108.65883070071884,124.38614324454227,76.62439424021072,66.96772386695945,18417.9281237397,610289.0685788254,368749.6453603195,979038.713939145
2023-06-29,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.10311204704846,50.46852556934869,108.65883070071884,124.38614324454227,76.62439424021072,70.24668634421477,19319.73113777829,651176.7517636499,325589.65037947847,976766.4021431283
2023-06-30,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.10311204704846,50.46852556934869,108.65883070071884,124.38614324454227,76.62439424021072,71.99916944917445,19801.71120222454,627077.1332468785,346511.41728382744,973588.550530706
2023-07-01,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,73.21463958960867,20135.998234699207,643264.0191028803,326527.5918333079,969791.6109361881
2023-07-02,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,69.05907134936365,18993.10502073573,660612.5316627496,308774.34262074064,969386.8742834902
2023-07-03,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,68.8104735896561,18924.733939778693,649770.3722229536,317542.7740047106,967313.1462276642
2023-07-04,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,71.65858265658964,19708.040659110604,597046.9116002518,369438.58194051636,966485.4935407682
2023-07-05,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,70.037182080431,19262.111821349794,627995.2404104691,336303.1479384522,964298.3883489213
2023-07-06,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,72.24023597212123,19868.010990186485,554362.9906797982,409443.6456760799,963806.6363558781
2023-07-07,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,72.23761751339002,19867.29084349608,559837.3465250013,401910.454532061,961747.8010570623
2023-07-08,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,71.09036414414363,19551.76526080679,595448.6852272021,363252.564024384,958701.2492515862
2023-07-09,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,71.03836564718848,19537.46427334356,599861.2740918378,358217.8634700846,958079.1375619224
2023-07-10,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,68.9602571277361,18965.92844780703,620599.8008901736,336431.500313009,957031.3012031827
2023-07-11,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,70.9534723798019,19514.116337851206,546660.9953536444,406215.4465753656,952876.44192901
2023-07-12,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,71.3270966319923,19616.873072361097,616837.4382395521,334877.18621080916,951714.6244503612
2023-07-13,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,72.87665456460371,20043.043247759408,592950.5331595546,356605.35760725173,949555.8907668063
2023-07-14,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,66.61756139037057,18321.624009562896,601251.6583816428,345453.79314465844,946705.4515263012
2023-07-15,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,73.19146247748752,20129.623904491855,605024.1215699749,341044.6576235844,946068.7791935593
2023-07-16,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,75.3180403661861,20714.490112299594,633918.5176893959,310493.14837475773,944411.6660641537
2023-07-17,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,72.59534780016588,19965.676309345454,544039.1147573701,399056.53164917603,943095.6464065461
2023-07-18,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,69.45956942065456,19103.25277945882,527930.4646019564,411342.408279115,939272.8728810714
2023-07-19,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,74.79230232890812,20569.897989059176,618202.5943504667,316640.5108588794,934843.1052093462
2023-07-20,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,69.45172029109433,19101.094057380084,574086.527884925,359604.319754933,933690.847639858
2023-07-21,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,69.52030346843499,19119.956278728198,590344.2394019384,342942.17879533046,933286.4181972689
2023-07-22,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,70.96514189619919,19517.32576922849,531617.6797242431,398450.75976979814,930068.4394940413
2023-07-23,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,67.1586938667792,18470.450018278905,627298.9263184245,301284.1296833203,928583.0560017448
2023-07-24,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,68.10326219299573,18730.231753951724,568146.20159934,359500.779649485,927646.981248825
2023-07-25,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,73.29123590185544,20157.06428401436,578320.0067732226,346962.8327984257,925282.8395716483
2023-07-26,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,69.73918041903018,19180.153336522995,517452.1911611144,407435.4397148737,924887.630875988
2023-07-27,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,72.0811717670699,19824.264048726818,553391.635011128,370723.3863841186,924115.0213952466
2023-07-28,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,74.07000872980447,20371.24779125707,542034.7843767699,380803.30863706605,922838.093013836
2023-07-29,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,71.49450711561543,19662.915465270507,576469.6533658314,343560.95301733306,920030.6063831644
2023-07-30,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,70.00667993821229,19253.722910534783,581494.4902724283,335703.76235473563,917198.2526271639
2023-07-31,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.92807402895465,51.0715064295247,110.69038484338785,122.65836562169928,76.31108974282047,73.47624883283825,20207.94782414443,560427.8240999547,354972.5785606246,915400.4026605793
2023-08-01,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,67.97261248060083,18694.299563437726,532143.6616753015,380369.6977009864,912513.3593762879
2023-08-02,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,68.22014070617803,18762.376493696473,518973.3156283458,390769.03099432297,909742.3466226688
2023-08-03,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,66.19142742108065,18204.425688278185,571389.8584947323,337909.52198045666,909299.380475189
2023-08-04,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,68.64820900182508,18880.106806838692,560751.8382122203,346497.24221149925,907249.0804237196
2023-08-05,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,68.58850603984949,18863.686883942326,572598.208094711,331815.1522683619,904413.3603630728
2023-08-06,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,67.34266277682269,18521.046424525517,575320.1704882211,328987.00408827525,904307.1745764964
2023-08-07,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,64.51284060782912,17742.769094762432,573746.8846477839,329013.5403957984,902760.4250435823
2023-08-08,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,66.63874982065174,18327.451398690657,578970.5181766945,320440.2148942865,899410.733070981
2023-08-09,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,68.33244084397298,18793.262056871685,573119.723420714,325026.22002190957,898145.9434426236
2023-08-10,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,65.09722555232304,17903.490697390993,568741.973138341,326345.97802494303,895087.951163284
2023-08-11,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,67.30260685816454,18510.029967818075,591234.5384176454,301995.9280792009,893230.4664968463
2023-08-12,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,66.10718419336229,18181.256531206174,617547.3025375099,274175.15680972964,891722.4593472396
2023-08-13,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,66.57204445076984,18309.10562498043,524783.4032407406,367502.85083233856,892286.2540730792
2023-08-14,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,67.412103701097,18540.14454938744,529399.2714000809,363096.64548868674,892495.9168887676
2023-08-15,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,63.94408332063301,17586.345518888156,539707.0632478854,350576.0296726298,890283.0929205152
2023-08-16,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,65.90927666334633,18126.826628971146,520352.9766553991,369118.29619190877,889471.2728473078
2023-08-17,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,64.80414152832388,17822.88469532712,569647.254800383,315754.91895457904,885402.173754962
2023-08-18,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,63.690933364781884,17516.72246135888,518051.63882833364,364380.2050137984,882431.843842132
2023-08-19,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,67.75744987849565,18635.124051539442,581618.5805237532,297490.500328401,879109.0808521542
2023-08-20,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,66.16874431046037,18198.187221791595,511202.78345540084,366522.3827974333,877725.1662528341
2023-08-21,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,66.46257262163147,18278.997922878287,593428.8659030681,282013.30823616707,875442.1741392352
2023-08-22,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,66.00594969439965,18153.41431680986,523207.2978493871,348604.56212142896,871811.8599708161
2023-08-23,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,67.19822993655453,18481.323502539224,545617.7137303322,323359.54792051634,868977.2616508486
2023-08-24,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,68.25758236260995,18772.673957865427,604556.2244774814,265783.41198440164,870339.6364618831
2023-08-25,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,63.47262152048408,17456.6808230194,562724.8220316309,305353.85586026066,868078.6778918916
2023-08-26,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,65.2626436192082,17948.98512202325,562881.2078588916,304594.34311575,867475.5509746416
2023-08-27,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,65.55164419326334,18028.46806534743,515364.008647737,351055.3860011229,866419.3946488599
2023-08-28,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,67.67181713619128,18611.572740523803,561325.5749153526,303076.22450349026,864401.7994188429
2023-08-29,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,65.15643255435047,17919.77421794083,552603.4423267435,312012.55758768064,864615.9999144241
2023-08-30,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,64.89851778742722,17848.840709006276,520821.69361241866,342186.1887622313,863007.88237465
2023-08-31,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.60435587187409,50.29102046933918,107.95725000052899,126.15075740114536,76.8130263949857,63.99961904893244,17601.619340261423,534375.1084756388,326708.10815531795,861083.2166309567
2023-09-01,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,67.4076819460368,18538.928447627117,510220.91361022554,351070.57035811606,861291.4839683416
2023-09-02,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,66.14818783360856,18192.533636881257,523810.02290814853,336747.87296629936,860557.8958744479
2023-09-03,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,69.33546290508278,19069.120144340002,554342.883419701,303256.73740801634,857599.6208277174
2023-09-04,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,68.15196876859069,18743.62737435901,547612.1398543774,309379.4190579782,856991.5589123556
2023-09-05,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,66.36519777157446,18252.21721590708,519259.8786210729,336495.75248120417,855755.6311022771
2023-09-06,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,66.23035172700924,18215.130921000196,586766.0786407894,265955.2995418139,852721.3781826033
2023-09-07,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,66.26960175541899,18225.925736179248,499983.0240509069,351852.3808851539,851835.4049360608
2023-09-08,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,63.621582008028824,17497.648969978174,496485.8172402504,353795.9123275664,850281.7295678168
2023-09-09,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,64.89068436094057,17846.686305695803,521105.0505056816,328819.6354885768,849924.6859942584
2023-09-10,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,66.84568528211416,18384.364225279172,476425.8200230342,372601.8002065698,849027.620229604
2023-09-11,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,64.56751657480723,17757.80645861101,542744.1725842917,303120.1454485047,845864.3180327964
2023-09-12,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,63.979242783986166,17596.015318479884,479569.4242576962,364870.7248808288,844440.149138525
2023-09-13,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,66.80228093974708,18372.426861847747,569279.4086492152,276097.99212427903,845377.4007734943
2023-09-14,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,66.1665983407873,18197.59702232069,515223.42981983826,328049.3326466748,843272.7624665131
2023-09-15,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,64.07768758769078,17623.090291527933,548528.132171117,297163.761817661,845691.893988778
2023-09-16,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,64.69509437200846,17792.893789691658,560883.5783317384,282762.69679202524,843646.2751237636
2023-09-17,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,66.63640910126523,18326.80763780214,563775.5982449412,277659.27162738016,841434.8698723214
2023-09-18,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,69.81480331333884,19200.951669682014,493998.4100150066,345859.0294967489,839857.4395117555
2023-09-19,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,64.8738099104603,17842.045377228675,573217.3667267368,265019.42699046,838236.7937171968
2023-09-20,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,67.29122052195949,18506.898418622313,541621.0682068865,296771.7190714561,838392.7872783426
2023-09-21,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,62.01800430277147,17056.621901850016,511261.87750985305,326583.8307924993,837845.7083023523
2023-09-22,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,67.95361204992416,18689.073933144275,524901.1688335518,311823.5152736966,836724.6841072484
2023-09-23,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,65.99627091328819,18150.7523912651,514614.306512638,320342.9466511174,834957.2531637554
2023-09-24,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,65.98929796344173,18148.834642211274,512266.30833822634,319792.8897370585,832059.1980752848
2023-09-25,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,67.34932901911623,18522.879820739814,540768.366269908,291005.5129657601,831773.8792356681
2023-09-26,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,67.88406934164583,18669.94781493925,539815.9909098388,292427.52961427136,832243.5205241102
2023-09-27,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,66.83002269788227,18380.056592677116,495080.62678588374,335977.8285780971,831058.4553639808
2023-09-28,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,68.02960608720302,18709.974340618406,524871.3451857269,303752.03494168073,828623.3801274076
2023-09-29,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,63.876333908573585,17567.71260545339,500014.5878800127,328249.7434151808,828264.3312951935
2023-09-30,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,102.3135070804607,50.68522513599672,110.1461764544086,123.03253353978269,76.76552110313952,64.65799050570038,17782.68922690657,537353.0026028369,291951.4367657495,829304.4393685864
2023-10-01,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.97610110899434,51.69002992382682,112.41605975388643,123.7593397912288,76.43696161262176,64.16976783302232,17648.414839566947,611999.5428404451,216750.29593915283,828749.8387795979
2023-10-02,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.97610110899434,51.69002992382682,112.41605975388643,123.7593397912288,76.43696161262176,66.87641305821461,18392.815191490074,618430.8893440178,213693.42459180532,832124.3139358232
2023-10-03,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.97610110899434,51.69002992382682,112.41605975388643,123.7593397912288,76.43696161262176,67.08586405312441,18450.419857543202,583326.5405203173,249431.93948069168,832758.480001009
2023-10-04,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.97610110899434,51.69002992382682,112.41605975388643,123.7593397912288,76.43696161262176,67.6011349974206,18592.13324823798,543994.7160683674,290569.65795337316,834564.3740217405
2023-10-05,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.97610110899434,51.69002992382682,112.41605975388643,123.7593397912288,76.43696161262176,65.62312998497443,18048.128583841666,611753.239329061,224428.01834423316,836181.2576732942
2023-10-06,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.97610110899434,51.69002992382682,112.41605975388643,123.7593397912288,76.43696161262176,64.08615203266719,17625.418241922252,584072.0069933909,253071.93010041816,837143.937093809
2023-10-07,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.97610110899434,51.69002992382682,112.41605975388643,123.7593397912288,76.43696161262176,68.78503904769543,18917.738755552,552045.1328766544,287563.61534031364,839608.748216968
2023-10-08,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.97610110899434,51.69002992382682,112.41605975388643,123.7593397912288,76.43696161262176,67.10593864968286,18455.940912391372,563008.9458255266,278635.54047362006,841644.4862991467
2023-10-09,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.97610110899434,51.69002992382682,112.41605975388643,123.7593397912288,76.43696161262176,65.6472409655356,18054.759753027753,560491.8953800665,282084.5328423579,842576.4282224244
2023-10-10,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.97610110899434,51.69002992382682,112.41605975388643,123.7593397912288,76.43696161262176,67.72901079675556,18627.30253793336,609033.429523972,238461.4156571118,847494.8451810838
2023-10-11,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.97610110899434,51.69002992382682,112.41605975388643,123.7593397912288,76.43696161262176,65.35975563801212,17975.693543319376,578597.5284304761,272355.0859655533,850952.6143960294
2023-10-12,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.97610110899434,51.69002992382682,112.41605975388643,123.7593397912288,76.43696161262176,71.69278866767091,19717.448233642273,564254.570880441,287104.6913038979,851359.2621843389
2023-10-13,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.97610110899434,51.69002992382682,112.41605975388643,123.7593397912288,76.43696161262176,69.48923686948916,19111.412127107185,633933.927338342,220695.27146674332,854629.1988050853
2023-10-14,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.97610110899434,51.69002992382682,112.41605975388643,123.7593397912288,76.43696161262176,63.90856172114079,17576.576122102506,637462.6593388156,217442.4624846226,854905.1218234382
2023-10-15,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.97610110899434,51.69002992382682,112.41605975388643,123.7593397912288,76.43696161262176,63.572377621425105,17484.116438132827,569100.0009988027,288162.1767724678,857262.1777712705
